1060015029	20210824	202108	2021	2021.6411	ENV	ENVIRONMENTALIST						ENV			EDUGOV	UNIVERSITY						EDU	GOV		1	020	020	02	1	3.0	6	1	6	2.33918128654971	3	Salt Lake City, Utah, United States	US	USUT	UT035	40.7608	-111.891	1454997	3	Salt Lake City, Utah, United States	US	USUT		40.7608	-111.891	1454997	3	Salt Lake City, Utah, United States	US	USUT		40.7608	-111.891	1454997	20220824180000	https://www.miragenews.com/backed-by-20-million-gift-u-launches-wilkes-842533/
1060015030	20210824	202108	2021	2021.6411	ENV	ENVIRONMENTALIST						ENV			EDUGOV	UNIVERSITY						EDU	GOV		1	020	020	02	1	3.0	2	1	2	2.33918128654971	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220824180000	https://www.miragenews.com/backed-by-20-million-gift-u-launches-wilkes-842533/
1060015031	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA								EDUGOV	UNIVERSITY						EDU	GOV		1	020	020	02	1	3.0	2	1	2	2.33918128654971	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220824180000	https://www.miragenews.com/backed-by-20-million-gift-u-launches-wilkes-842533/
1060015032	20220725	202207	2022	2022.5616											LEG	SENATE						LEG			0	042	042	04	1	1.9	6	1	6	-2.07939508506617	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220824180000	http://www.mcall.com/news/pennsylvania/mc-nws-pa-john-fetterman-health-issue-20220824-wvhorsi5ebfyvfncpccijajlna-story.html
1060015033	20220725	202207	2022	2022.5616	LEG	SENATE						LEG													0	043	043	04	1	2.8	6	1	6	-2.07939508506617	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220824180000	http://www.mcall.com/news/pennsylvania/mc-nws-pa-john-fetterman-health-issue-20220824-wvhorsi5ebfyvfncpccijajlna-story.html
1060015034	20220725	202207	2022	2022.5616	LEG	SENATE						LEG			USA	UNITED STATES	USA								0	042	042	04	1	1.9	4	1	4	-2.07939508506617	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220824180000	http://www.mcall.com/news/pennsylvania/mc-nws-pa-john-fetterman-health-issue-20220824-wvhorsi5ebfyvfncpccijajlna-story.html
1060015035	20220725	202207	2022	2022.5616	RUS	MOSCOW	RUS								RUSGOVMED	RUSSIA	RUS					GOV	MED		1	010	010	01	1	0.0	8	1	8	0	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824180000	https://www.latestly.com/agency-news/world-news-pm-modi-to-virtually-address-eastern-economic-forum-in-russia-report-4119955.html
1060015036	20220725	202207	2022	2022.5616	USA	UNITED STATES	USA								LEG	SENATE						LEG			0	043	043	04	1	2.8	4	1	4	-2.07939508506617	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220824180000	http://www.mcall.com/news/pennsylvania/mc-nws-pa-john-fetterman-health-issue-20220824-wvhorsi5ebfyvfncpccijajlna-story.html
1060015037	20220817	202208	2022	2022.6219	CVL	CITIZEN						CVL			CRM	CONVICTS						CRM			0	084	084	08	2	7.0	4	1	4	-4.33070866141732	4	Red Fort, Delhi, India	IN	IN07	17911	28.6333	77.2333	-2109338	4	Red Fort, Delhi, India	IN	IN07	17911	28.6333	77.2333	-2109338	4	Red Fort, Delhi, India	IN	IN07	17911	28.6333	77.2333	-2109338	20220824180000	https://scroll.in/latest/1031196/release-of-bilkis-bano-case-convicts-will-have-chilling-effect-meghalaya-citizens-tell-president
1060015038	20220817	202208	2022	2022.6219	CVL	CITIZEN						CVL			CRM	CONVICTS						CRM			0	084	084	08	2	7.0	6	1	6	-4.33070866141732	4	Red Fort, Delhi, India	IN	IN07	17911	28.6333	77.2333	-2109338	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824180000	https://scroll.in/latest/1031196/release-of-bilkis-bano-case-convicts-will-have-chilling-effect-meghalaya-citizens-tell-president
1060015039	20220817	202208	2022	2022.6219	CVL	CITIZEN						CVL			JUD	SUPREME COURT						JUD			0	0253	025	02	1	-0.3	4	1	4	-4.33070866141732	4	Red Fort, Delhi, India	IN	IN07	17911	28.6333	77.2333	-2109338	4	Red Fort, Delhi, India	IN	IN07	17911	28.6333	77.2333	-2109338	4	Red Fort, Delhi, India	IN	IN07	17911	28.6333	77.2333	-2109338	20220824180000	https://scroll.in/latest/1031196/release-of-bilkis-bano-case-convicts-will-have-chilling-effect-meghalaya-citizens-tell-president
1060015040	20220817	202208	2022	2022.6219	CVL	CITIZEN						CVL			JUD	SUPREME COURT						JUD			0	0253	025	02	1	-0.3	6	1	6	-4.33070866141732	4	Red Fort, Delhi, India	IN	IN07	17911	28.6333	77.2333	-2109338	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824180000	https://scroll.in/latest/1031196/release-of-bilkis-bano-case-convicts-will-have-chilling-effect-meghalaya-citizens-tell-president
1060015041	20220817	202208	2022	2022.6219	ETH	ETHIOPIA	ETH								CVL	POPULATION						CVL			0	020	020	02	1	3.0	2	1	2	-8.19366852886409	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20220824180000	https://www.bbc.com/news/world-africa-62664225
1060015042	20220817	202208	2022	2022.6219	GOV	MINISTRY						GOV			EDU	SCHOOL						EDU			0	013	013	01	1	0.4	10	1	10	-1.40618722378465	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20220824180000	https://vancouversun.com:443/news/local-news/covid-19-update-for-aug-24-germany-to-tighten-travel-rules-for-fall-another-29-deaths-reported-in-quebec-pfizer-vaccine-73-effective-in-youngest-kids-data
1060015043	20220817	202208	2022	2022.6219	IGOUNOWFP	WORLD FOOD PROGRAM		UNO				IGO			CVL	POPULATION						CVL			0	020	020	02	1	3.0	8	1	8	-8.19366852886409	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20220824180000	https://www.bbc.com/news/world-africa-62664225
1060015044	20220824	202208	2022	2022.6411											AFG	AFGHANISTAN	AFG								1	042	042	04	1	1.9	1	1	1	-5.70987654320988	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220824180000	https://www.christianpost.com:443/world/afghanistan-designated-as-restricted-country-for-christians.html
1060015045	20220824	202208	2022	2022.6411											AFGINSTAL	TALIBAN	AFG	TAL				INS			0	050	050	05	1	3.5	5	1	5	-5.70987654320988	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220824180000	https://www.christianpost.com:443/world/afghanistan-designated-as-restricted-country-for-christians.html
1060015046	20220824	202208	2022	2022.6411											AGO	ANGOLA	AGO								1	043	043	04	1	2.8	10	1	10	-0.81818181818182	0								4	Bengo, Cuando Cubango, Angola	AO	AO04	40197	-17.8167	19.3167	-2858494	4	Bengo, Cuando Cubango, Angola	AO	AO04	40197	-17.8167	19.3167	-2858494	20220824180000	https://www.dw.com/en/angolas-general-election-what-you-need-to-know/a-62836136
1060015047	20220824	202208	2022	2022.6411											AGOGOV	ANGOLA	AGO					GOV			0	051	051	05	1	3.4	8	1	8	1.76991150442478	0								4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	20220824180000	https://www.dw.com/en/angola-election-2022-opposition-upbeat-as-voting-ends/a-62915068
1060015048	20220824	202208	2022	2022.6411											ARE	UNITED ARAB EMIRATES	ARE								1	138	138	13	3	-7.0	2	1	2	-3.30935251798561	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220824180000	https://www.realitytea.com/2022/08/24/lisa-vanderpump-teddi-mellencamp-disgusting/
1060015049	20220824	202208	2022	2022.6411											BGD	BANGLADESH	BGD								0	080	080	08	2	5.0	10	1	10	-6.47482014388489	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220824180000	https://en.haberler.com/eu-urges-safe-return-of-rohingya-refugees-to-1755215/
1060015050	20220824	202208	2022	2022.6411											BGR	SOFIA	BGR								0	020	020	02	1	3.0	5	1	5	-3.3855482566953	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220824180000	https://www.eater.com/23318943/amys-kitchen-san-jose-factory-mistreatment-harassment-complaints
1060015051	20220824	202208	2022	2022.6411											BUS	INVESTOR						BUS			0	014	014	01	1	0.0	6	1	6	-2.83018867924528	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824180000	https://www.bnnbloomberg.ca/vcs-bad-diversity-track-record-gets-worse-in-the-downturn-1.1809991
1060015052	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			1	030	030	03	1	4.0	12	1	6	1.36940547762191	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220824180000	https://www.fool.com/earnings/call-transcripts/2022/08/24/ucloudlink-group-inc-ucl-q2-2022-earnings-call-tra/?source=iedfolrf0000001
1060015053	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			0	030	030	03	1	4.0	1	1	1	1.36940547762191	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220824180000	https://www.fool.com/earnings/call-transcripts/2022/08/24/ucloudlink-group-inc-ucl-q2-2022-earnings-call-tra/?source=iedfolrf0000001
1060015054	20220824	202208	2022	2022.6411											BUS	COMPANIES						BUS			1	043	043	04	1	2.8	10	1	10	-1.9730010384216	0								3	Blackrock, New York, United States	US	USNY	NY011	42.7037	-76.6597	972237	3	Blackrock, New York, United States	US	USNY	NY011	42.7037	-76.6597	972237	20220824180000	https://www.christianpost.com:443/business/new-survey-this-is-the-least-liked-company-by-conservatives.html
1060015055	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			0	120	120	12	3	-4.0	2	1	2	-8.29268292682927	0								3	Pine Branch, Kentucky, United States	US	USKY		37.0701	-82.7452	500667	3	Pine Branch, Kentucky, United States	US	USKY		37.0701	-82.7452	500667	20220824180000	https://www.courier-journal.com/story/news/local/2022/08/24/coal-companies-face-a-lawsuit-over-kentucky-flooding-damages/65417984007/
1060015056	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			0	120	120	12	3	-4.0	3	1	3	-8.29268292682927	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220824180000	https://www.courier-journal.com/story/news/local/2022/08/24/coal-companies-face-a-lawsuit-over-kentucky-flooding-damages/65417984007/
1060015057	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								0	020	020	02	1	3.0	6	1	6	-5.53097345132743	0								4	Thunder Bay, Ontario, Canada	CA	CA08	12684	48.4	-89.2333	-574784	4	Thunder Bay, Ontario, Canada	CA	CA08	12684	48.4	-89.2333	-574784	20220824180000	https://www.tbnewswatch.com/local-news/thunder-bay-airport-takes-a-role-in-preventing-human-trafficking-5733644
1060015058	20220824	202208	2022	2022.6411											CAN	CANADIAN	CAN								1	036	036	03	1	4.0	6	1	6	-2.60223048327138	0								4	Colonsay, Saskatchewan, Canada	CA	CA11	154724	51.9667	-105.867	-562869	4	Colonsay, Saskatchewan, Canada	CA	CA11	154724	51.9667	-105.867	-562869	20220824180000	https://www.cbc.ca/news/canada/saskatchewan/canadas-deputy-prime-minister-touring-in-saskatchewan-1.6560613
1060015059	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	036	036	03	1	4.0	4	1	4	2.08023774145617	0								4	Maynooth, Ontario, Canada	CA	CA08	12680	45.2333	-77.9333	-568906	4	Maynooth, Ontario, Canada	CA	CA08	12680	45.2333	-77.9333	-568906	20220824180000	https://mindentimes.ca/news/labour-of-love-shared/
1060015060	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	036	036	03	1	4.0	1	1	1	-2.60223048327138	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Colonsay, Saskatchewan, Canada	CA	CA11	154724	51.9667	-105.867	-562869	20220824180000	https://www.cbc.ca/news/canada/saskatchewan/canadas-deputy-prime-minister-touring-in-saskatchewan-1.6560613
1060015061	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	036	036	03	1	4.0	2	1	2	-2.60223048327138	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20220824180000	https://www.cbc.ca/news/canada/saskatchewan/canadas-deputy-prime-minister-touring-in-saskatchewan-1.6560613
1060015062	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								0	036	036	03	1	4.0	1	1	1	-2.60223048327138	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	1	Ukraine	UP	UP		49	32	UP	20220824180000	https://www.cbc.ca/news/canada/saskatchewan/canadas-deputy-prime-minister-touring-in-saskatchewan-1.6560613
