1059982245	20120826	201208	2012	2012.6466	USA	UNITED STATES	USA								CRM	CRIMINAL						CRM			0	060	060	06	2	6.0	2	1	2	-6.98136645962733	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220824140000	https://www.startribune.com/senior-home-residents-abused-ignored-across-state/450623913/
1059982246	20120826	201208	2012	2012.6466	USA	UNITED STATES	USA								CVL	POPULATION						CVL			0	060	060	06	2	6.0	6	1	6	-6.98136645962733	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220824140000	https://www.startribune.com/senior-home-residents-abused-ignored-across-state/450623913/
1059982247	20210824	202108	2021	2021.6411	BEL	BELGIUM	BEL																		1	173	173	17	4	-5.0	5	1	5	-3.94088669950739	1	Belgium	BE	BE		50.833333	4	BE	0								1	Belgium	BE	BE		50.833333	4	BE	20220824140000	https://www.fodors.com/world/europe/experiences/news/these-are-the-11-most-stunning-waterfront-castles-in-all-of-europe
1059982248	20210824	202108	2021	2021.6411	BUS	COMPANY						BUS			EGY	EGYPTIAN	EGY								0	057	057	05	1	8.0	8	1	8	3.2023289665211	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20220824140000	https://techmoran.com/category/fintech/
1059982249	20210824	202108	2021	2021.6411	CVL	RESIDENTS						CVL			GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	10	1	10	-1.2987012987013	1	Gambia	GA	GA		13.5	-15.5	GA	1	Gambia	GA	GA		13.5	-15.5	GA	1	Gambia	GA	GA		13.5	-15.5	GA	20220824140000	https://allafrica.com/stories/202208240465.html
1059982250	20210824	202108	2021	2021.6411	EGY	EGYPTIAN	EGY								BUS	COMPANY						BUS			0	057	057	05	1	8.0	8	1	8	3.2023289665211	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20220824140000	https://techmoran.com/category/fintech/
1059982251	20210824	202108	2021	2021.6411	IRN	IRAN	IRN								SAU	SAUDI ARABIA	SAU								0	046	046	04	1	7.0	3	1	3	0	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220824140000	https://www.thestar.com.my/news/world/2022/08/24/saudi-iran-talks-to-resume-when-conditions-right-in-iraq-says-iranian-envoy
1059982252	20210824	202108	2021	2021.6411	LAB	EMPLOYEE						LAB			LEG	CHAMBER						LEG			1	040	040	04	1	1.0	10	1	10	0	0								0								0								20220824140000	https://www.stltoday.com/news/local/govt-and-politics/after-half-a-century-st-louis-county-council-chambers-are-now-wheelchair-accessible/article_e718806a-f35b-5b4c-8f13-441c5de4a925.html
1059982253	20210824	202108	2021	2021.6411	LEG	CHAMBER						LEG			LAB	EMPLOYEE						LAB			1	040	040	04	1	1.0	10	1	10	0	0								0								0								20220824140000	https://www.stltoday.com/news/local/govt-and-politics/after-half-a-century-st-louis-county-council-chambers-are-now-wheelchair-accessible/article_e718806a-f35b-5b4c-8f13-441c5de4a925.html
1059982254	20210824	202108	2021	2021.6411	SAU	SAUDI ARABIA	SAU								IRN	IRAN	IRN								0	040	040	04	1	1.0	3	1	3	0	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220824140000	https://www.thestar.com.my/news/world/2022/08/24/saudi-iran-talks-to-resume-when-conditions-right-in-iraq-says-iranian-envoy
