1060041021	20210824	202108	2021	2021.6411	AREGOV	UNITED ARAB EMIRATES	ARE					GOV			BUS	AIRLINE						BUS			1	040	040	04	1	1.0	2	1	2	1.34228187919463	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	20220824213000	https://www.capitalradiomalawi.com/2022/08/23/no-word-from-emirates-on-malawi-services/
1060041022	20210824	202108	2021	2021.6411	BUS	AIRLINE						BUS			AREGOV	UNITED ARAB EMIRATES	ARE					GOV			1	040	040	04	1	1.0	2	1	2	1.34228187919463	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220824213000	https://www.capitalradiomalawi.com/2022/08/23/no-word-from-emirates-on-malawi-services/
1060041023	20210824	202108	2021	2021.6411	BUS	AIRLINE						BUS			GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	2	1	2	1.34228187919463	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220824213000	https://www.capitalradiomalawi.com/2022/08/23/no-word-from-emirates-on-malawi-services/
1060041024	20210824	202108	2021	2021.6411	BUS	AIRLINE						BUS			GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	6	1	6	1.34228187919463	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220824213000	https://www.capitalradiomalawi.com/2022/08/23/no-word-from-emirates-on-malawi-services/
1060041025	20210824	202108	2021	2021.6411	GOV	PRESIDENT						GOV			BUS	AIRLINE						BUS			1	040	040	04	1	1.0	6	1	6	1.34228187919463	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	20220824213000	https://www.capitalradiomalawi.com/2022/08/23/no-word-from-emirates-on-malawi-services/
1060041026	20210824	202108	2021	2021.6411	GOV	PRESIDENT						GOV			BUS	AIRLINE						BUS			1	040	040	04	1	1.0	2	1	2	1.34228187919463	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220824213000	https://www.capitalradiomalawi.com/2022/08/23/no-word-from-emirates-on-malawi-services/
1060041027	20210824	202108	2021	2021.6411	GOVHLH	HEALTH OFFICIAL						GOV	HLH												0	193	193	19	4	-10.0	7	1	7	-8.19490586932447	3	Cornell University, New York, United States	US	USNY	NY109	42.447	-76.483	947467	0								3	Cornell University, New York, United States	US	USNY		42.447	-76.483	947467	20220824213000	https://www.dailymail.co.uk/news/article-11142787/Terrifying-moment-New-York-woman-twice-attacked-rabid-fox-infected-rabies.html
1060041028	20210824	202108	2021	2021.6411	MNCUSAEDU	THE PRINCETON REVIEW	USA					MNC	EDU		USA	FLORIDA	USA								1	051	051	05	1	3.4	1	1	1	7.77537796976242	3	Princeton, Florida, United States	US	USFL	FL086	25.5384	-80.4089	289323	3	Florida Southern College, Florida, United States	US	USFL		28.0314	-81.9462	294309	3	Florida Southern College, Florida, United States	US	USFL		28.0314	-81.9462	294309	20220824213000	https://www.prnewswire.com:443/news-releases/the-princeton-review-recognizes-florida-southern-college-among-top-388-colleges-in-the-country-301611999.html
1060041029	20210824	202108	2021	2021.6411	NLD	HOLLAND	NLD																		1	015	015	01	1	0.0	10	1	10	-3.59042553191489	0								0								0								20220824213000	https://www.telegraph.co.uk/news/2022/08/24/monkey-who-flushed-lavatory-offered-cocaine-settles-boyfriend/
1060041030	20210824	202108	2021	2021.6411	NLD	HOLLAND	NLD																		1	172	172	17	4	-5.0	10	1	10	-3.59042553191489	0								0								0								20220824213000	https://www.telegraph.co.uk/news/2022/08/24/monkey-who-flushed-lavatory-offered-cocaine-settles-boyfriend/
1060041031	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	1	1	1	7.77537796976242	3	Princeton, Florida, United States	US	USFL	FL086	25.5384	-80.4089	289323	0								3	Princeton, Florida, United States	US	USFL	FL086	25.5384	-80.4089	289323	20220824213000	https://www.prnewswire.com:443/news-releases/the-princeton-review-recognizes-florida-southern-college-among-top-388-colleges-in-the-country-301611999.html
1060041032	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	1	1	1	7.77537796976242	3	Princeton, Florida, United States	US	USFL	FL086	25.5384	-80.4089	289323	0								3	Florida Southern College, Florida, United States	US	USFL		28.0314	-81.9462	294309	20220824213000	https://www.prnewswire.com:443/news-releases/the-princeton-review-recognizes-florida-southern-college-among-top-388-colleges-in-the-country-301611999.html
1060041033	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA								EDU	COLLEGE						EDU			1	051	051	05	1	3.4	2	1	2	7.77537796976242	3	Princeton, Florida, United States	US	USFL	FL086	25.5384	-80.4089	289323	3	Florida Southern College, Florida, United States	US	USFL		28.0314	-81.9462	294309	3	Florida Southern College, Florida, United States	US	USFL		28.0314	-81.9462	294309	20220824213000	https://www.prnewswire.com:443/news-releases/the-princeton-review-recognizes-florida-southern-college-among-top-388-colleges-in-the-country-301611999.html
1060041034	20220725	202207	2022	2022.5616	JUD	JUDGE						JUD													1	0831	083	08	2	5.0	5	2	5	0.489363203031313	3	Westchester County, New York, United States	US	USNY	NY119	41.1168	-73.7996	974157	0								3	Westchester County, New York, United States	US	USNY		41.1168	-73.7996	974157	20220824213000	https://www.morning-times.com/state_news/article_acf9e6fd-4ed4-5b4e-b81b-51c574adfde4.html
1060041035	20220725	202207	2022	2022.5616	JUD	JUDGE						JUD													1	0831	083	08	2	5.0	3	1	3	0.343642611683852	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824213000	https://www.sfgate.com/news/article/New-York-s-high-court-picks-Cannataro-as-acting-17395988.php
1060041036	20220725	202207	2022	2022.5616	LAB	EMPLOYEE						LAB													1	022	022	02	1	3.2	3	1	3	0.12210012210012	3	Valley View, Virginia, United States	US	USVA	VA059	38.7651	-77.0889	1493734	0								3	Valley View, Virginia, United States	US	USVA		38.7651	-77.0889	1493734	20220824213000	https://roanoke.com/news/local/govt-and-politics/roanoke-council-candidates-weigh-in-on-city-manager-violence-more/article_84fcfce8-23d6-11ed-aca1-3f4a99ce3ac7.html
1060041037	20220725	202207	2022	2022.5616	LAB	EMPLOYEE						LAB													1	051	051	05	1	3.4	3	1	3	0.12210012210012	3	Valley View, Virginia, United States	US	USVA	VA059	38.7651	-77.0889	1493734	0								3	Valley View, Virginia, United States	US	USVA		38.7651	-77.0889	1493734	20220824213000	https://roanoke.com/news/local/govt-and-politics/roanoke-council-candidates-weigh-in-on-city-manager-violence-more/article_84fcfce8-23d6-11ed-aca1-3f4a99ce3ac7.html
1060041038	20220725	202207	2022	2022.5616	USA	UNITED STATES	USA																		1	0831	083	08	2	5.0	2	1	2	0.586510263929621	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824213000	https://www.morning-times.com/state_news/article_acf9e6fd-4ed4-5b4e-b81b-51c574adfde4.html
