1060027228	20210824	202108	2021	2021.6411											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	5	1	5	1.58102766798419	0								1	Romania	RO	RO		46	25	RO	1	Romania	RO	RO		46	25	RO	20220824193000	http://www.zfenglish.com/companies/technology-telecoms/consultant-and-software-developer-tremend-revenue-rise-45-to-eur45m-21109527
1060027229	20210824	202108	2021	2021.6411											COP	DEPUTY						COP			1	112	112	11	3	-2.0	2	1	2	-8.55263157894733	0								3	Ogemaw County, Michigan, United States	US	USMI		44.3334	-84.1333	1623007	3	Ogemaw County, Michigan, United States	US	USMI		44.3334	-84.1333	1623007	20220824193000	https://www.fox2detroit.com/news/northern-michigan-deputy-accused-of-assaulting-man-with-autism-charged-by-ag
1060027230	20210824	202108	2021	2021.6411											COP	DEPUTY						COP			1	180	180	18	4	-9.0	2	1	2	-8.55263157894733	0								3	Ogemaw County, Michigan, United States	US	USMI		44.3334	-84.1333	1623007	3	Ogemaw County, Michigan, United States	US	USMI		44.3334	-84.1333	1623007	20220824193000	https://www.fox2detroit.com/news/northern-michigan-deputy-accused-of-assaulting-man-with-autism-charged-by-ag
1060027231	20210824	202108	2021	2021.6411	BUS	BUSINESS						BUS													1	040	040	04	1	1.0	5	1	5	1.58102766798419	1	Romania	RO	RO		46	25	RO	0								1	Romania	RO	RO		46	25	RO	20220824193000	http://www.zfenglish.com/companies/technology-telecoms/consultant-and-software-developer-tremend-revenue-rise-45-to-eur45m-21109527
1060027232	20210824	202108	2021	2021.6411	COP	DEPUTY						COP			COPCOP	DEPUTY						COP	COP		1	112	112	11	3	-2.0	1	1	1	-14.8036253776435	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	3	Wayne County, Missouri, United States	US	USMO		37.1334	-90.4834	758564	3	Clinton County, Missouri, United States	US	USMO		39.6	-94.4002	758479	20220824193000	https://www.wrul.com/local-news/tate-facing-new-charges-out-of-missouri
1060027233	20210824	202108	2021	2021.6411	COP	DEPUTY						COP			COPCOP	DEPUTY						COP	COP		1	190	190	19	4	-10.0	1	1	1	-14.8036253776435	3	Wayne County, Missouri, United States	US	USMO	MO223	37.1334	-90.4834	758564	3	Menard Correctional Center, Illinois, United States	US	USIL		37.912	-89.842	1820690	3	Menard Correctional Center, Illinois, United States	US	USIL		37.912	-89.842	1820690	20220824193000	https://www.wrul.com/local-news/tate-facing-new-charges-out-of-missouri
1060027234	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA								COP	DEPUTY						COP			1	112	112	11	3	-2.0	8	1	8	-8.55263157894733	3	Ogemaw County, Michigan, United States	US	USMI	MI129	44.3334	-84.1333	1623007	3	Ogemaw County, Michigan, United States	US	USMI		44.3334	-84.1333	1623007	3	Ogemaw County, Michigan, United States	US	USMI		44.3334	-84.1333	1623007	20220824193000	https://www.fox2detroit.com/news/northern-michigan-deputy-accused-of-assaulting-man-with-autism-charged-by-ag
1060027235	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA								COP	DEPUTY						COP			1	180	180	18	4	-9.0	8	1	8	-8.55263157894733	3	Ogemaw County, Michigan, United States	US	USMI	MI129	44.3334	-84.1333	1623007	3	Ogemaw County, Michigan, United States	US	USMI		44.3334	-84.1333	1623007	3	Ogemaw County, Michigan, United States	US	USMI		44.3334	-84.1333	1623007	20220824193000	https://www.fox2detroit.com/news/northern-michigan-deputy-accused-of-assaulting-man-with-autism-charged-by-ag
1060027236	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA								COPCOP	DEPUTY						COP	COP		1	112	112	11	3	-2.0	2	1	2	-14.8036253776435	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	3	Wayne County, Missouri, United States	US	USMO		37.1334	-90.4834	758564	3	Clinton County, Missouri, United States	US	USMO		39.6	-94.4002	758479	20220824193000	https://www.wrul.com/local-news/tate-facing-new-charges-out-of-missouri
1060027237	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA								COPCOP	DEPUTY						COP	COP		1	190	190	19	4	-10.0	1	1	1	-14.8036253776435	3	Wayne County, Missouri, United States	US	USMO	MO223	37.1334	-90.4834	758564	3	Menard Correctional Center, Illinois, United States	US	USIL		37.912	-89.842	1820690	3	Menard Correctional Center, Illinois, United States	US	USIL		37.912	-89.842	1820690	20220824193000	https://www.wrul.com/local-news/tate-facing-new-charges-out-of-missouri
